Time (s),Channel 2 (V),Channel 1 (V)
0.00378816,2.801469445,3.303508757
0.00378848,2.800915791,3.303192383
0.0037888,2.801469445,3.303113289
0.00378912,2.801627632,3.302876009
0.00378944,2.801627632,3.302480542
0.00378976,2.802339473,3.302085074
0.00379008,2.801469445,3.301847794
0.0037904,2.801706725,3.301452327
0.00379072,2.801469445,3.301215046
0.00379104,2.801627632,3.300819579
0.00379136,2.801944006,3.300582299
0.00379168,2.801390352,3.300345018
0.003792,2.802023099,3.300424112
0.00379232,2.802023099,3.299712271
0.00379264,2.802893127,3.298842243
0.00379296,2.80249766,3.298604962
0.00379328,2.801706725,3.298288589
0.0037936,2.801627632,3.297655841
0.00379392,2.801627632,3.297576748
0.00379424,2.800994884,3.297418561
0.00379456,2.80067851,3.297418561
0.00379488,2.801469445,3.29670672
0.0037952,2.801548538,3.296469439
0.00379552,2.801073978,3.296311252
0.00379584,2.801469445,3.295994878
0.00379616,2.802339473,3.295994878
0.00379648,2.801469445,3.295836692
0.0037968,2.801153071,3.29512485
0.00379712,2.801706725,3.294729383
0.00379744,2.801548538,3.294966664
0.00379776,2.801153071,3.294729383
0.00379808,2.801073978,3.294729383
0.0037984,2.801311258,3.293859355
0.00379872,2.801548538,3.293622075
0.00379904,2.801390352,3.293780262
0.00379936,2.800915791,3.293226607
0.00379968,2.801785819,3.293226607
0.0038,2.802339473,3.293542981
0.00380032,2.802339473,3.293226607
0.00380064,2.802023099,3.292435673
0.00380096,2.801153071,3.292752047
0.00380128,2.800915791,3.292910234
0.0038016,2.800599417,3.292910234
0.00380192,2.801153071,3.292277486
0.00380224,2.801469445,3.29283114
0.00380256,2.801232165,3.292752047
0.00380288,2.800915791,3.292435673
0.0038032,2.80067851,3.291723832
0.00380352,2.800362137,3.291882019
0.00380384,2.800994884,3.291407458
0.00380416,2.800362137,3.291486551
0.00380448,2.800520324,3.291249271
0.0038048,2.800520324,3.291091084
0.00380512,2.800362137,3.290695617
0.00380544,2.800599417,3.291249271
0.00380576,2.800994884,3.291091084
0.00380608,2.80020395,3.29077471
0.0038064,2.800362137,3.290379243
0.00380672,2.800124856,3.29053743
0.00380704,2.800599417,3.290853804
0.00380736,2.800520324,3.290616523
0.00380768,2.800915791,3.29077471
0.003808,2.80044123,3.290695617
0.00380832,2.800283043,3.290695617
0.00380864,2.800362137,3.290932897
0.00380896,2.800362137,3.290695617
0.00380928,2.799966669,3.290853804
0.0038096,2.800362137,3.290458337
0.00380992,2.800599417,3.290695617
0.00381024,2.800520324,3.290062869
0.00381056,2.800283043,3.289983776
0.00381088,2.800362137,3.289746495
0.0038112,2.800520324,3.289667402
0.00381152,2.800520324,3.290379243
0.00381184,2.799808482,3.29030015
0.00381216,2.799492109,3.290062869
0.00381248,2.80067851,3.289746495
0.0038128,2.80020395,3.290141963
0.00381312,2.800520324,3.289904682
0.00381344,2.800757604,3.289430122
0.00381376,2.800915791,3.289509215
0.00381408,2.800599417,3.290379243
0.0038144,2.800283043,3.29053743
0.00381472,2.800045763,3.289983776
0.00381504,2.800362137,3.290221056
0.00381536,2.80020395,3.29053743
0.00381568,2.800599417,3.290062869
0.003816,2.800599417,3.290221056
0.00381632,2.801073978,3.29053743
0.00381664,2.801469445,3.290695617
0.00381696,2.801706725,3.290458337
0.00381728,2.801232165,3.290616523
0.0038176,2.800362137,3.279938907
0.00381792,2.800757604,3.260481917
0.00381824,2.80044123,3.256606338
0.00381856,2.800599417,3.247115123
0.00381888,2.80020395,3.234697451
0.0038192,2.800362137,3.226867199
0.00381952,2.800520324,3.222991619
0.00381984,2.800994884,3.222833432
0.00382016,2.800283043,3.224257115
0.00382048,2.799729389,3.22528533
0.0038208,2.800362137,3.229477283
0.00382112,2.800362137,3.233669236
0.00382144,2.800124856,3.23857303
0.00382176,2.800362137,3.243476824
0.00382208,2.800599417,3.248143338
0.0038224,2.800045763,3.252177104
0.00382272,2.800124856,3.254312628
0.00382304,2.801153071,3.25573631
0.00382336,2.800994884,3.257713646
0.00382368,2.801311258,3.259295515
0.003824,2.800994884,3.261193758
0.00382432,2.800520324,3.074612298
0.00382464,2.80044123,2.910651565
0.00382496,2.800124856,3.290379243
0.00382528,2.800045763,3.294413009
0.0038256,2.799887576,3.302480542
0.00382592,2.799650296,3.31458184
0.00382624,2.799887576,3.323993962
0.00382656,2.801073978,3.328265008
0.00382688,2.800836697,3.330321438
0.0038272,2.799887576,3.330637812
0.00382752,2.80020395,3.329846877
0.00382784,2.800045763,3.327315887
0.00382816,2.800283043,3.324231242
0.00382848,2.799808482,3.320672036
0.0038288,2.799571202,3.317350111
0.00382912,2.800124856,3.313395439
0.00382944,2.799492109,3.310310794
0.00382976,2.799887576,3.308254364
0.00383008,2.799808482,3.306435214
0.0038304,2.800045763,3.305565186
0.00383072,2.80020395,3.304853345
0.00383104,2.80044123,3.304062411
0.00383136,2.80044123,3.304457878
0.00383168,2.80067851,3.304457878
0.003832,2.800283043,3.304695158
0.00383232,2.800045763,3.304457878
0.00383264,2.799887576,3.304378785
0.00383296,2.799808482,3.304299691
0.00383328,2.800362137,3.304220598
0.0038336,2.800757604,3.303746037
0.00383392,2.799729389,3.30335057
0.00383424,2.800045763,3.303746037
0.00383456,2.800283043,3.302796916
0.00383488,2.800124856,3.30129414
0.0038352,2.799175735,3.301373233
0.00383552,2.799650296,3.300819579
0.00383584,2.799729389,3.299791364
0.00383616,2.799808482,3.299870458
0.00383648,2.799808482,3.299633177
0.0038368,2.799650296,3.299158617
0.00383712,2.799808482,3.298525869
0.00383744,2.799413015,3.298604962
0.00383776,2.799650296,3.298130402
0.00383808,2.800045763,3.297893121
0.0038384,2.800836697,3.297418561
0.00383872,2.80020395,3.297655841
0.00383904,2.799887576,3.297655841
0.00383936,2.80020395,3.297260374
0.00383968,2.80067851,3.296153065
0.00384,2.800124856,3.295994878
0.00384032,2.800045763,3.295520318
0.00384064,2.799729389,3.295678505
0.00384096,2.800362137,3.295678505
0.00384128,2.800283043,3.294571196
0.0038416,2.800124856,3.294175729
0.00384192,2.800599417,3.294808477
0.00384224,2.801073978,3.294571196
0.00384256,2.80067851,3.294492103
0.00384288,2.801390352,3.294254822
0.0038432,2.801469445,3.294492103
0.00384352,2.800994884,3.293622075
0.00384384,2.801153071,3.29259386
0.00384416,2.800599417,3.292356579
0.00384448,2.80067851,3.292435673
0.0038448,2.800836697,3.291723832
0.00384512,2.800283043,3.292514766
0.00384544,2.800362137,3.292277486
0.00384576,2.799966669,3.292040206
0.00384608,2.800045763,3.291644738
0.0038464,2.799966669,3.291011991
0.00384672,2.800757604,3.29077471
0.00384704,2.801311258,3.291407458
0.00384736,2.801153071,3.291249271
0.00384768,2.80020395,3.291723832
0.003848,2.799729389,3.290932897
0.00384832,2.798859361,3.289983776
0.00384864,2.799966669,3.289746495
0.00384896,2.801153071,3.289825589
0.00384928,2.80044123,3.289904682
0.0038496,2.801232165,3.289430122
0.00384992,2.800915791,3.289588309
0.00385024,2.800757604,3.289825589
0.00385056,2.801153071,3.289667402
0.00385088,2.800362137,3.290221056
0.0038512,2.80044123,3.290062869
0.00385152,2.800520324,3.289430122
0.00385184,2.800757604,3.289113748
0.00385216,2.800836697,3.289034654
0.00385248,2.800283043,3.288955561
0.0038528,2.800520324,3.288955561
0.00385312,2.799808482,3.289113748
0.00385344,2.799887576,3.289351028
0.00385376,2.799254828,3.289430122
0.00385408,2.799571202,3.288718281
0.0038544,2.799729389,3.289034654
0.00385472,2.799650296,3.288876467
0.00385504,2.799887576,3.288955561
0.00385536,2.800124856,3.288797374
0.00385568,2.799966669,3.288955561
0.003856,2.800362137,3.288876467
0.00385632,2.799966669,3.288797374
0.00385664,2.799887576,3.288876467
0.00385696,2.800599417,3.288876467
0.00385728,2.800283043,3.288955561
0.0038576,2.800283043,3.289113748
0.00385792,2.799808482,3.289113748
0.00385824,2.800362137,3.288797374
0.00385856,2.800757604,3.288955561
0.00385888,2.801073978,3.288797374
0.0038592,2.801232165,3.289271935
0.00385952,2.801073978,3.289509215
0.00385984,2.800757604,3.289430122
0.00386016,2.80044123,3.289588309
0.00386048,2.800757604,3.29030015
0.0038608,2.801073978,3.290379243
0.00386112,2.801627632,3.288876467
0.00386144,2.801073978,3.269973132
0.00386176,2.800520324,3.258504581
0.00386208,2.801311258,3.253363506
0.0038624,2.800915791,3.243318637
0.00386272,2.80044123,3.233590142
0.00386304,2.799887576,3.22757904
0.00386336,2.799650296,3.225601703
0.00386368,2.800124856,3.225127143
0.003864,2.799966669,3.226313544
0.00386432,2.799492109,3.230030937
0.00386464,2.799492109,3.233590142
0.00386496,2.80020395,3.23833575
0.00386528,2.800283043,3.242606796
0.0038656,2.799887576,3.246798749
0.00386592,2.799333922,3.251307076
0.00386624,2.799887576,3.2534426
0.00386656,2.799966669,3.256131777
0.00386688,2.799808482,3.258741861
0.0038672,2.800362137,3.259532796
0.00386752,2.800045763,3.261114665
0.00386784,2.800599417,3.261589225
0.00386816,2.80067851,3.26238016
0.00386848,2.800520324,3.262775627
0.0038688,2.800283043,3.263803842
0.00386912,2.800520324,2.7555493
0.00386944,2.800599417,3.237307535
0.00386976,2.800520324,3.291961112
0.00387008,2.800045763,3.295520318
0.0038704,2.799887576,3.304220598
0.00387072,2.800362137,3.315847336
0.00387104,2.800362137,3.322491186
0.00387136,2.80044123,3.326129485
0.00387168,2.800362137,3.327790447
0.003872,2.800599417,3.327948634
0.00387232,2.799887576,3.3271577
0.00387264,2.799808482,3.324784896
0.00387296,2.800124856,3.321700251
0.00387328,2.800520324,3.318852887
0.0038736,2.800599417,3.315372775
0.00387392,2.801153071,3.31205085
0.00387424,2.801469445,3.309836233
0.00387456,2.801153071,3.308096177
0.00387488,2.80067851,3.306039747
0.0038752,2.800599417,3.305327906
0.00387552,2.80020395,3.304062411
0.00387584,2.799808482,3.303746037
0.00387616,2.800362137,3.303429663
0.00387648,2.800362137,3.303666944
0.0038768,2.80044123,3.30382513
0.00387712,2.800915791,3.303192383
0.00387744,2.800599417,3.302796916
0.00387776,2.800283043,3.302876009
0.00387808,2.799887576,3.302955102
0.0038784,2.800283043,3.302638729
0.00387872,2.801627632,3.302955102
0.00387904,2.801785819,3.302559635
0.00387936,2.800599417,3.301847794
0.00387968,2.800757604,3.300977766
0.00388,2.800599417,3.300740486
0.00388032,2.800836697,3.300186832
0.00388064,2.80044123,3.299395897
0.00388096,2.800124856,3.299633177
0.00388128,2.800757604,3.299633177
0.0038816,2.800283043,3.29900043
0.00388192,2.800362137,3.298288589
0.00388224,2.801073978,3.298209495
0.00388256,2.801548538,3.298604962
0.00388288,2.801390352,3.298288589
0.0038832,2.800757604,3.297655841
0.00388352,2.799413015,3.297023093
0.00388384,2.795774716,3.296864906
0.00388416,2.790712735,3.295994878
0.00388448,2.786678969,3.296311252
0.0038848,2.786441689,3.296390346
0.00388512,2.790159081,3.296153065
0.00388544,2.797277492,3.295283037
0.00388576,2.805582305,3.295915785
0.00388608,2.813175276,3.295678505
0.0038864,2.819265472,3.29488757
0.00388672,2.823299239,3.294571196
0.00388704,2.825276575,3.293859355
0.00388736,2.827412098,3.293622075
0.00388768,2.829626715,3.292910234
0.003888,2.831129491,3.293226607
0.00388832,2.832157706,3.293305701
0.00388864,2.832790453,3.293068421
0.00388896,2.834055949,3.292910234
0.00388928,2.834609603,3.29283114
0.0038896,2.83500507,3.292356579
0.00388992,2.835875098,3.292910234
0.00389024,2.836666033,3.292119299
0.00389056,2.8370615,3.292040206
0.00389088,2.837219687,3.291882019
0.0038912,2.838089715,3.291565645
0.00389152,2.838326995,3.291802925
0.00389184,2.838406089,3.292356579
0.00389216,2.837377874,3.292514766
0.00389248,2.837219687,3.292119299
0.0038928,2.838010621,3.291407458
0.00389312,2.83729878,3.291249271
0.00389344,2.836745126,3.290141963
0.00389376,2.836745126,3.289904682
0.00389408,2.836982406,3.290062869
0.0038944,2.836666033,3.290062869
0.00389472,2.835796005,3.289430122
0.00389504,2.836666033,3.290221056
0.00389536,2.835637818,3.289825589
0.00389568,2.834846883,3.289983776
0.003896,2.834925977,3.289746495
0.00389632,2.834846883,3.29030015
0.00389664,2.834451416,3.290379243
0.00389696,2.833739575,3.289430122
0.00389728,2.833106827,3.289351028
0.0038976,2.832790453,3.289192841
0.00389792,2.832157706,3.289192841
0.00389824,2.831366771,3.288718281
0.00389856,2.830813117,3.288797374
0.00389888,2.829705809,3.288639187
0.0038992,2.828519407,3.289351028
0.00389952,2.828282126,3.288876467
0.00389984,2.827412098,3.289113748
0.00390016,2.827016631,3.289034654
0.00390048,2.825434762,3.288560094
0.0039008,2.825988416,3.288164626
0.00390112,2.825276575,3.288876467
0.00390144,2.824564734,3.288481
0.00390176,2.823694706,3.288639187
0.00390208,2.822982865,3.288481
0.0039024,2.822587398,3.288718281
0.00390272,2.821163715,3.288718281
0.00390304,2.820530968,3.288560094
0.00390336,2.819740033,3.288718281
0.00390368,2.818553631,3.288481
0.003904,2.818079071,3.288876467
0.00390432,2.817129949,3.288560094
0.00390464,2.816813575,3.282628085
0.00390496,2.816180828,3.262538347
0.00390528,2.816180828,3.258504581
0.0039056,2.816101734,3.252018917
0.00390592,2.815231706,3.241341301
0.00390624,2.814915332,3.23422289
0.00390656,2.815389893,3.230821871
0.00390688,2.8153108,3.229714563
0.0039072,2.814836239,3.230663684
0.00390752,2.814598959,3.232087367
0.00390784,2.814519865,3.235646572
0.00390816,2.814361678,3.239126684
0.00390848,2.814836239,3.244030478
0.0039088,2.814361678,3.248696992
0.00390912,2.814598959,3.252968039
0.00390944,2.814678052,3.256052684
0.00390976,2.814836239,3.2582673
0.00391008,2.815231706,3.259928263
0.0039104,2.815389893,3.261668319
0.00391072,2.815468987,3.263803842
0.00391104,2.815943547,3.264594777
0.00391136,2.815231706,3.264515683
0.00391168,2.814915332,3.265148431
0.003912,2.814836239,3.266176646
0.00391232,2.815073519,3.266413926
0.00391264,2.815627173,3.266572113
0.00391296,2.815389893,3.267125767
0.00391328,2.815706267,3.267679421
0.0039136,2.815864454,3.268312169
0.00391392,2.815627173,2.727233843
0.00391424,2.815706267,3.278989786
0.00391456,2.81554808,3.295599411
0.00391488,2.815943547,3.300186832
0.0039152,2.816576295,3.309836233
0.00391552,2.815943547,3.319327448
0.00391584,2.81554808,3.32533855
0.00391616,2.815943547,3.328423195
0.00391648,2.81578536,3.329372316
0.0039168,2.815943547,3.328976849
0.00391712,2.815706267,3.327553167
0.00391744,2.81578536,3.324784896
0.00391776,2.815627173,3.322570279
0.00391808,2.81554808,3.319327448
0.0039184,2.816022641,3.316875551
0.00391872,2.815706267,3.314186373
0.00391904,2.815706267,3.311576289
0.00391936,2.8153108,3.309124392
0.00391968,2.815943547,3.307858897
0.00392,2.815231706,3.306672495
0.00392032,2.816259921,3.306039747
0.00392064,2.816259921,3.30588156
0.00392096,2.815231706,3.30588156
0.00392128,2.814915332,3.305011532
0.0039216,2.815389893,3.305486093
0.00392192,2.815073519,3.305327906
0.00392224,2.814678052,3.305407
0.00392256,2.814836239,3.30564428
0.00392288,2.813887117,3.305802467
0.0039232,2.813570744,3.304853345
0.00392352,2.813966211,3.304695158
0.00392384,2.813887117,3.303983317
0.00392416,2.813412557,3.30335057
0.00392448,2.81349165,3.303666944
0.0039248,2.812305248,3.302955102
0.00392512,2.812463435,3.302085074
0.00392544,2.812147061,3.302005981
0.00392576,2.811909781,3.301610514
0.00392608,2.811909781,3.30129414
0.0039264,2.81119794,3.301215046
0.00392672,2.811672501,3.300186832
0.00392704,2.811672501,3.300345018
0.00392736,2.810881566,3.29947499
0.00392768,2.80914151,3.299079523
0.003928,2.803842249,3.298763149
0.00392832,2.799492109,3.299158617
0.00392864,2.796407464,3.298684056
0.00392896,2.794509221,3.297972215
0.00392928,2.79585381,3.297497654
0.0039296,2.799096641,3.297734934
0.00392992,2.805424118,3.297734934
0.00393024,2.813017089,3.29718128
0.00393056,2.821480089,3.296390346
0.00393088,2.833581388,3.296311252
0.0039312,2.847660023,3.295599411
0.00393152,2.86086863,3.295520318
0.00393184,2.872811742,3.295441224
0.00393216,2.882540237,3.29488757
0.00393248,2.888946806,3.295362131
0.0039328,2.89361332,3.295203944
0.00393312,2.895195189,3.295757598
0.00393344,2.896777058,3.295283037
0.00393376,2.898833488,3.294808477
0.00393408,2.900336264,3.294254822
0.0039344,2.902234507,3.293701168
0.00393472,2.904211843,3.293780262
0.00393504,2.905160965,3.293463888
0.00393536,2.906742834,3.294096635
0.00393568,2.907217395,3.293463888
0.003936,2.907850142,3.293226607
0.00393632,2.907771049,3.292910234
0.00393664,2.909273824,3.292435673
0.00393696,2.909827479,3.292040206
0.00393728,2.911172067,3.291882019
0.0039376,2.911725721,3.291565645
0.00393792,2.911567535,3.291565645
0.00393824,2.911804815,3.291011991
0.00393856,2.911804815,3.291407458
0.00393888,2.912437563,3.291644738
0.0039392,2.912912123,3.291407458
0.00393952,2.912595749,3.291170178
0.00393984,2.912279376,3.291565645
0.00394016,2.91307031,3.291644738
0.00394048,2.911646628,3.290616523
0.0039408,2.911646628,3.291091084
0.00394112,2.911804815,3.291407458
0.00394144,2.911488441,3.290695617
0.00394176,2.911963002,3.289904682
0.00394208,2.911251161,3.290379243
0.0039424,2.909827479,3.290695617
0.00394272,2.910302039,3.29053743
0.00394304,2.909985665,3.29053743
0.00394336,2.90872017,3.290616523
0.00394368,2.908166516,3.290616523
0.003944,2.907296488,3.290853804
0.00394432,2.905872806,3.291249271
0.00394464,2.90413275,3.290616523
0.00394496,2.902788161,3.289904682
0.00394528,2.901601759,3.289430122
0.0039456,2.900652638,3.289825589
0.00394592,2.899308049,3.29030015
0.00394624,2.898121647,3.290853804
0.00394656,2.896618872,3.290221056
0.00394688,2.895274283,3.290221056
0.0039472,2.893850601,3.289825589
0.00394752,2.892743292,3.289588309
0.00394784,2.89155689,3.288639187
0.00394816,2.889737741,3.272504122
0.00394848,2.888076778,3.262854721
0.0039488,2.887127657,3.258900048
0.00394912,2.885703975,3.250357955
0.00394944,2.884517573,3.241341301
0.00394976,2.883093891,3.236437507
0.00395008,2.881907489,3.235013825
0.0039504,2.8805629,3.234618357
0.00395072,2.879376498,3.235567479
0.00395104,2.879139218,3.237703002
0.00395136,2.877794629,3.240945834
0.00395168,2.876924601,3.245295974
0.003952,2.875026358,3.248617899
0.00395232,2.874472704,3.251939824
0.00395264,2.873049022,3.255103562
0.00395296,2.8720999,3.258188207
0.00395328,2.872258087,3.26032373
0.0039536,2.871467153,3.261905599
0.00395392,2.871308966,3.263645655
0.00395424,2.870913499,3.26443659
0.00395456,2.870597125,3.264911151
0.00395488,2.870280751,3.265385711
0.0039552,2.870280751,3.266255739
0.00395552,2.870359844,3.266413926
0.00395584,2.870518031,3.26649302
0.00395616,2.869964377,3.266572113
0.00395648,2.870280751,3.267046674
0.0039568,2.87162534,3.267679421
0.00395712,2.871308966,3.268074889
0.00395744,2.871150779,3.268470356
0.00395776,2.870755312,3.268549449
0.00395808,2.870438938,3.26902401
0.0039584,2.870201658,3.269735851
0.00395872,2.870834405,2.726996562
0.00395904,2.871071686,3.28595001
0.00395936,2.872020807,3.296390346
0.00395968,2.872020807,3.300186832
0.00396,2.872574461,3.308254364
0.00396032,2.872258087,3.316875551
0.00396064,2.872258087,3.321225691
0.00396096,2.871941714,3.324231242
0.00396128,2.871150779,3.32533855
0.0039616,2.870913499,3.324626709
0.00396192,2.870755312,3.323361214
0.00396224,2.871229872,3.32098841
0.00396256,2.870992592,3.318061952
0.00396288,2.870676218,3.314740027
0.0039632,2.870438938,3.311892663
0.00396352,2.870280751,3.309440766
0.00396384,2.870597125,3.307542523
0.00396416,2.870518031,3.306118841
0.00396448,2.870597125,3.305169719
0.0039648,2.870201658,3.303983317
0.00396512,2.870280751,3.303113289
0.00396544,2.869648003,3.303192383
0.00396576,2.86933163,3.302796916
0.00396608,2.868303415,3.303192383
0.0039664,2.868540695,3.302638729
0.00396672,2.868461602,3.302322355
0.00396704,2.867117013,3.302005981
0.00396736,2.866563359,3.302164168
0.00396768,2.866563359,3.302164168
0.003968,2.866642452,3.301847794
0.00396832,2.865693331,3.301135953
0.00396864,2.865376957,3.300503205
0.00396896,2.865060583,3.300740486
0.00396928,2.864665116,3.300977766
0.0039696,2.864506929,3.299949551
0.00396992,2.864506929,3.300186832
0.00397024,2.864348742,3.299554084
0.00397056,2.863320527,3.298921336
0.00397088,2.862529592,3.298288589
0.0039712,2.862608686,3.298288589
0.00397152,2.861817751,3.297734934
0.00397184,2.860947723,3.297576748
0.00397216,2.86086863,3.296864906
0.00397248,2.859207667,3.296469439
0.0039728,2.854303873,3.29670672
0.00397312,2.849004612,3.296153065
0.00397344,2.844021724,3.295757598
0.00397376,2.839829771,3.295362131
0.00397408,2.836112378,3.295283037
0.0039744,2.83476779,3.295045757
0.00397472,2.836666033,3.294492103
0.00397504,2.840857986,3.294333916
0.00397536,2.847264556,3.294096635
0.00397568,2.854145686,3.294175729
0.003976,2.862134125,3.294729383
0.00397632,2.87162534,3.294571196
0.00397664,2.881274741,3.293859355
0.00397696,2.892901479,3.293068421
0.00397728,2.90618918,3.292752047
0.0039776,2.918923226,3.292435673
0.00397792,2.928572627,3.292119299
0.00397824,2.936956534,3.291091084
0.00397856,2.940594833,3.292040206
0.00397888,2.943916758,3.291802925
0.0039792,2.945894094,3.292277486
0.00397952,2.947555057,3.291565645
0.00397984,2.949216019,3.291170178
0.00398016,2.950639701,3.291328365
0.00398048,2.951905197,3.291091084
0.0039808,2.95404072,3.290853804
0.00398112,2.956176243,3.29030015
0.00398144,2.957125365,3.290379243
0.00398176,2.958232673,3.290221056
0.00398208,2.959023608,3.290379243
0.0039824,2.959893636,3.29053743
0.00398272,2.960526383,3.289983776
0.00398304,2.960763664,3.290458337
0.00398336,2.961238224,3.290379243
0.00398368,2.961317318,3.290062869
0.003984,2.962661907,3.290141963
0.00398432,2.963611028,3.289667402
0.00398464,2.964401963,3.289904682
0.00398496,2.965667458,3.289588309
0.00398528,2.965271991,3.290458337
0.0039856,2.965825645,3.289192841
0.00398592,2.965588364,3.288639187
0.00398624,2.965746551,3.289509215
0.00398656,2.965904738,3.289430122
0.00398688,2.965667458,3.289430122
0.0039872,2.96479743,3.289430122
0.00398752,2.964876523,3.289588309
0.00398784,2.964243776,3.289113748
0.00398816,2.963769215,3.288955561
0.00398848,2.963848308,3.289034654
0.0039888,2.962187346,3.288639187
0.00398912,2.961712785,3.288955561
0.00398944,2.960368196,3.288876467
0.00398976,2.959419075,3.288876467
0.00399008,2.958549047,3.289034654
0.0039904,2.957204458,3.288718281
0.00399072,2.955859869,3.289667402
0.00399104,2.954831655,3.289351028
0.00399136,2.953961627,3.281758057
0.00399168,2.952458851,3.266334833
0.003992,2.950718795,3.263566562
0.00399232,2.949611486,3.256448151
0.00399264,2.948187804,3.247668777
0.00399296,2.946605935,3.241894955
0.00399328,2.944470412,3.239522151
0.0039936,2.942651262,3.238968497
0.00399392,2.940673926,3.239443058
0.00399424,2.939962085,3.241657675
0.00399456,2.938617496,3.24521688
0.00399488,2.936481973,3.248301525
0.0039952,2.935137384,3.251702544
0.00399552,2.933713702,3.255419936
0.00399584,2.931340898,3.25779274
0.00399616,2.930075403,3.259770076
0.00399648,2.928256254,3.26214288
0.0039968,2.927069852,3.263962029
0.00399712,2.92612073,3.265464805
0.00399744,2.923985207,3.2667303
0.00399776,2.922956992,3.267837608
0.00399808,2.921849684,3.26878673
0.0039984,2.920584188,3.269103104
0.00399872,2.919793254,3.269656758
0.00399904,2.918369572,3.270052225
0.00399936,2.916787703,3.269973132
0.00399968,2.916313142,3.270368599
0.004,2.915284927,3.270605879
0.00400032,2.914810366,3.271475907
0.00400064,2.914810366,3.271713188
0.00400096,2.914493992,3.272741403
0.00400128,2.913703058,3.273453244
0.0040016,2.913465777,3.273611431
0.00400192,2.913861245,3.273295057
0.00400224,2.913149404,3.274639646
0.00400256,2.912991217,3.275272393
0.00400288,2.91307031,3.275746954
0.0040032,2.91307031,3.276537888
0.00400352,2.913623964,2.734194067
0.00400384,2.914493992,3.292435673
0.00400416,2.914414899,3.29923771
0.00400448,2.913861245,3.302955102
0.0040048,2.913782151,3.311022635
0.00400512,2.913861245,3.317745579
0.00400544,2.914414899,3.321304784
0.00400576,2.914810366,3.323440307
0.00400608,2.914573086,3.323993962
0.0040064,2.91512674,3.323440307
0.00400672,2.914256712,3.322332999
0.00400704,2.913228497,3.319090167
0.00400736,2.914098525,3.317112831
0.00400768,2.914019432,3.31434456
0.004008,2.913703058,3.311418102
0.00400832,2.913544871,3.309836233
0.00400864,2.914256712,3.308096177
0.00400896,2.914177619,3.307147056
0.00400928,2.914414899,3.306118841
0.0040096,2.914256712,3.305486093
0.00400992,2.914098525,3.304536972
0.00401024,2.913703058,3.303983317
0.00401056,2.913861245,3.304141504
0.00401088,2.914019432,3.30335057
0.0040112,2.913544871,3.303666944
0.00401152,2.913228497,3.302796916
0.00401184,2.912437563,3.302796916
0.00401216,2.912358469,3.302638729
0.00401248,2.912358469,3.302164168
0.0040128,2.911488441,3.302164168
0.00401312,2.911409348,3.301926888
0.00401344,2.911567535,3.301452327
0.00401376,2.911409348,3.301373233
0.00401408,2.911646628,3.300503205
0.0040144,2.911251161,3.300503205
0.00401472,2.911251161,3.299949551
0.00401504,2.909827479,3.299395897
0.00401536,2.909115637,3.299633177
0.00401568,2.908403796,3.299633177
0.004016,2.907850142,3.298921336
0.00401632,2.907533768,3.298367682
0.00401664,2.906347367,3.298921336
0.00401696,2.90618918,3.298130402
0.00401728,2.905477339,3.297339467
0.0040176,2.902629974,3.297102187
0.00401792,2.897567993,3.296944
0.00401824,2.891794171,3.295757598
0.00401856,2.886574003,3.296232159
0.00401888,2.881432928,3.296390346
0.0040192,2.877952816,3.296548533
0.00401952,2.875105452,3.295757598
0.00401984,2.874551798,3.295915785
0.00402016,2.87621276,3.294966664
0.00402048,2.879930153,3.294571196
0.0040208,2.886020349,3.29512485
0.00402112,2.892110545,3.294017542
0.00402144,2.90001989,3.293938449
0.00402176,2.908008329,3.293622075
0.00402208,2.916392235,3.294175729
0.0040224,2.924538861,3.293780262
0.00402272,2.934188263,3.294017542
0.00402304,2.945261346,3.293384794
0.00402336,2.956808991,3.293384794
0.00402368,2.966458392,3.292752047
0.004024,2.974921392,3.292910234
0.00402432,2.981644336,3.29283114
0.00402464,2.985124448,3.292040206
0.00402496,2.987734532,3.291961112
0.00402528,2.989158214,3.291802925
0.0040256,2.991293737,3.291882019
0.00402592,2.994299289,3.292040206
0.00402624,2.995802064,3.291802925
0.00402656,2.996513905,3.291011991
0.00402688,2.998174868,3.29077471
0.0040272,2.99959855,3.290932897
0.00402752,3.000943139,3.290853804
0.00402784,3.002920475,3.290853804
0.00402816,3.004660531,3.29077471
0.00402848,3.0062424,3.290695617
0.0040288,3.006321494,3.29077471
0.00402912,3.007349709,3.290458337
0.00402944,3.008140643,3.290062869
0.00402976,3.008377924,3.290062869
0.00403008,3.010038886,3.290616523
0.0040304,3.011225288,3.29030015
0.00403072,3.010829821,3.289746495
0.00403104,3.011620755,3.289588309
0.00403136,3.012174409,3.289746495
0.00403168,3.012174409,3.290458337
0.004032,3.012490783,3.290853804
0.00403232,3.012095316,3.29030015
0.00403264,3.012490783,3.290932897
0.00403296,3.012332596,3.291249271
0.00403328,3.012490783,3.290141963
0.0040336,3.011778942,3.291091084
0.00403392,3.011620755,3.290853804
0.00403424,3.010988008,3.290221056
0.00403456,3.01011798,3.289825589
0.00403488,3.008536111,3.288955561
0.0040352,3.00806155,3.274797832
0.00403552,3.007270615,3.267363048
0.00403584,3.006084213,3.263882936
0.00403616,3.00394869,3.256606338
0.00403648,3.002999569,3.249646114
0.0040368,3.001180419,3.246007815
